cell_type_1,cell_type_2,ad_coupling_r,global_rb,ad_minus_global,n_shared_locus_genes
CD4_CTL_GZMH,CD4_Tem_CCR7neg,0.552571808636906,0.922832643574317,-0.370260834937411,13
DC2_CD1C,NKT_NCR1,0.4436712781647554,0.814349878488395,-0.37067860032363964,13
CD8_CTL_GZMK,cMono_IL1B,0.4258258076966791,0.796962865891608,-0.3711370581949289,9
Proliferative_T_MKI67,pre-Switched_Bm_JAM3,0.41291820493128195,0.78406585363146,-0.371147648700178,5
CD4_Tn_LIMS1,gdT1_TRDV1,0.5396023253623383,0.913772537066425,-0.3741702117040867,5
CD4_Treg_FCRL3,pre-Switched_Bm_JAM3,0.48265388343216076,0.858975319274712,-0.3763214358425513,11
CD4_Th_LMNA,pre-Switched_Bm_JAM3,0.47187885181625455,0.848271886612589,-0.37639303479633446,8
CD4_Th_CCR4,CD4_Treg_FOXP3,0.5548579977814193,0.931685368564314,-0.37682737078289474,11
CD4_CTL_GZMH,Proliferative_NK_MKI67,0.5305273804273188,0.909205442543776,-0.37867806211645716,6
Proliferative_T_MKI67,Transitional_NK_GZMK,0.5210930176554093,0.900206845540882,-0.37911382788547277,8
CD4_Th_CCR4,CD8_Tcm_IFI44L,0.5279478118783424,0.907130726146784,-0.37918291426844164,10
CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,0.5701588530476268,0.951493894554073,-0.38133504150644615,8
CD4_Treg_FOXP3,Proliferative_T_MKI67,0.5040109577516939,0.886104807339077,-0.3820938495873831,9
CD4_Tn_LIMS1,gdT2_IL12RB2,0.52393696623034,0.907403706379164,-0.383466740148824,9
CD4_Tcm_CXCR5,Switched_activated_Bm_CD86,0.4906594265479577,0.875625079960097,-0.3849656534121393,17
CD4_Th_CCR4,CD4_Treg_FCRL3,0.5390876734580408,0.924990010749246,-0.38590233729120527,11
CD4_Tfh-like_CXCR5,Proliferative_T_MKI67,0.48997025152553203,0.877987340612251,-0.388017089086719,9
CD4_Tem_CCR7neg,CD4_Th22-like_CCR10,0.5618267489108782,0.950178056754832,-0.3883513078439538,13
Switched_activated_Bm_CD86,ncMono_C1QA,0.42382837007749724,0.813331110139121,-0.3895027400616237,12
CD4_Tn_SOX4,gdT2_GZMH,0.5073319693404981,0.896963092020767,-0.3896311226802689,9
CD4_Tem_CCR7neg,ncMono_FCGR3A,0.42869975471830163,0.819322867907562,-0.3906231131892604,15
CD4_Tcm_IFI44L,CD4_Th_CCR4,0.5457785112846762,0.936952009720838,-0.3911734984361618,6
Proliferative_T_MKI67,gdT2_GZMH,0.5128355925944936,0.905304932760936,-0.3924693401664424,8
CD4_Tem_CCR7neg,CD4_Tn_CXCR5,0.5577046055024528,0.951752690271539,-0.39404808476908615,14
gdT2_GZMH,pDC_IRF4,0.3999968859706188,0.794479856699068,-0.3944829707284492,9
Proliferative_T_MKI67,Unswitched_Bm_CD1C,0.43933442631376823,0.834497240870582,-0.39516281455681374,5
CD4_Tcm_CXCR5,Transitional_B_MME,0.47112845488098487,0.868136131051476,-0.39700767617049115,10
Transitional_NK_GZMK,gdT2_GZMH,0.5412740415166968,0.938822358603731,-0.3975483170870342,15
CD4_Tcm_CXCR5,cMono_CD14,0.44396600067904657,0.841892490333084,-0.39792648965403743,20
Bn_TCL1A,pre-Switched_Bm_JAM3,0.5422255608900848,0.94149390513651,-0.3992683442464252,14
Atypical_Bm_ITGAX,Proliferative_T_MKI67,0.40520361929913257,0.804561096995682,-0.39935747769654945,5
Proliferative_NK_MKI67,Proliferative_T_MKI67,0.42231489720242504,0.822148071144077,-0.3998331739416519,5
CD4_Th22-like_CCR10,Proliferative_T_MKI67,0.4947591667559091,0.89553548843824,-0.40077632168233096,8
DC2_CD1C,ncMono_FCGR3A,0.5029037619087641,0.903992765985693,-0.40108900407692893,11
CD4_Tcm_CXCR5,NK_bright_XCL1,0.48320213882221313,0.884299474784453,-0.4010973359622399,10
MAIT_SLC4A10,Terminal_NK_dim_CD160neg,0.48234290208069813,0.88454773959573,-0.40220483751503183,10
MAIT_SLC4A10,gdT2_GZMH,0.537464817302193,0.941411754058115,-0.40394693675592197,20
CD4_Th_LMNA,NKT_NCR1,0.49389286731621657,0.900073509643366,-0.4061806423271494,15
CD4_Tem_CCR7neg,Mature_NK_dim_FCGR3A,0.48033997720893845,0.888009175384962,-0.4076691981760236,30
CD4_Tem_CCR7neg,NK_bright_XCL1,0.4751102758155841,0.885890700550768,-0.4107804247351839,10
CD4_Tem_CCR7neg,MAIT_SLC4A10,0.5291883809983281,0.940039523722243,-0.4108511427239149,31
CD4_Tcm_CXCR5,CD4_Th_LMNA,0.5408977829246915,0.952741923074471,-0.41184414014977955,16
CD4_Tem_CCR7neg,CD4_Treg_FCRL3,0.5170382599400304,0.929526585154859,-0.4124883252148286,23
CD4_Tem_CCR7neg,CD8_Tn_CCR7,0.5302842373623223,0.94734298547911,-0.41705874811678767,37
NKT_NCR1,pDC_IRF4,0.3640896550090314,0.783802214113995,-0.4197125591049636,14
CD4_Th_TNFRSF11A,CD8_CTL_GZMK,0.5317295623115403,0.951719250849855,-0.41998968853831464,18
CD4_Treg_FCRL3,Proliferative_T_MKI67,0.4441145342003513,0.867218724730106,-0.4231041905297547,8
Proliferative_T_MKI67,Switched_Bm_IGHE,0.4132363896721362,0.839337331120304,-0.42610094144816774,5
CD4_Th1-like_GZMK,Terminal_NK_dim_CD160neg,0.4573475531637379,0.884607264118517,-0.4272597109547791,10
CD4_Th_CCR4,CD4_Tn_CXCR5,0.5003447888825574,0.92893716788055,-0.42859237899799263,7
CD4_Tem_CCR7neg,CD8_CTL_GZMK,0.5183592998554298,0.948115084117604,-0.4297557842621742,21
NK_bright_XCL1,pre-Switched_Bm_JAM3,0.41682543526423005,0.847271180242853,-0.4304457449786229,6
CD4_Tcm_CXCR5,CD4_Treg_FCRL3,0.5136793259828049,0.945013691971983,-0.4313343659891782,23
gdT2_GZMK,ncMono_C1QA,0.3994120443607673,0.833151191552067,-0.43373914719129963,6
gdT2_GZMH,gdT2_IL12RB2,0.5308630887668039,0.964999705296764,-0.43413661652996016,20
CD4_Th_LMNA,Mature_NK_dim_FCGR3A,0.4601932420620897,0.894896761900476,-0.43470351983838623,15
CD4_Th22-like_CCR10,pDC_IRF4,0.39615868550268063,0.835464774728453,-0.4393060892257724,8
CD4_Tcm_CXCR5,CD4_Th22-like_CCR10,0.5056936519917152,0.945054210883952,-0.4393605588922368,12
CD4_Th_TNFRSF11A,gdT2_GZMK,0.48571190359469474,0.929287054822716,-0.44357515122802127,10
DC2_CD1C,pre-Switched_Bm_JAM3,0.37481004792047146,0.820696644229555,-0.44588659630908356,7
CD4_Tem_CCR7neg,Transitional_NK_GZMK,0.44776934138286273,0.895745129501931,-0.44797578811906824,16
CD4_Tcm_CXCR5,gdT2_GZMK,0.4544389937385037,0.907788463133322,-0.45334946939481824,10
CD4_Th17-like_RORC,Terminal_NK_dim_CD160neg,0.4233248009723273,0.877356719795346,-0.45403191882301874,9
CD4_Th_CCR4,Switched_activated_Bm_CD86,0.42290718194889726,0.87877600862068,-0.4558688266717827,11
CD4_Th22-like_CCR10,CD4_Th_CCR4,0.49435567775440675,0.950611515817779,-0.4562558380633723,10
cMono_IFI44L,gdT2_IL12RB2,0.28973172265636715,0.746459404345397,-0.4567276816890299,8
CD4_Th_CCR4,Transitional_B_MME,0.41033395951549634,0.868338206155975,-0.4580042466404787,8
NK_bright_XCL1,gdT2_GZMH,0.44224619831431594,0.902303151958571,-0.4600569536442551,9
CD8_Tcm_IFI44L,cMono_IFI44L,0.37190900300715757,0.832002260866636,-0.4600932578594784,6
MAIT_SLC4A10,Proliferative_T_MKI67,0.43224691316565844,0.900296068381619,-0.4680491552159606,10
CD4_Tem_CCR7neg,NKT_NCR1,0.43754353255920153,0.906232638698695,-0.46868910613949344,29
CD4_Tem_CCR7neg,cMono_IL1B,0.3104580845581887,0.781121587788895,-0.47066350323070627,10
CD4_CTL_GZMH,CD4_Tcm_CXCR5,0.4342791817090428,0.907595554777396,-0.47331637306835317,13
CD4_Tn_CXCR5,Proliferative_T_MKI67,0.38926930771815993,0.863706212684101,-0.47443690496594104,6
CD4_Th_CCR4,CD4_Th_LMNA,0.4677617598410703,0.942625251177024,-0.4748634913359537,9
CD4_Th22-like_CCR10,ncMono_C1QA,0.3633611573594279,0.846890716206061,-0.4835295588466331,8
CD8_Tcm_IFI44L,Terminal_NK_dim_CD160neg,0.4025187857507248,0.888084818128722,-0.48556603237799717,7
Transitional_B_MME,gdT2_GZMH,0.33638640257876923,0.824318240309542,-0.4879318377307728,9
ncMono_C1QA,pDC_IRF4,0.28027355475754223,0.768738861053524,-0.4884653062959817,8
CD4_Th22-like_CCR10,CD4_Th_TNFRSF11A,0.4705397409014042,0.95942133909339,-0.4888815981919858,12
CD4_Tem_CCR7neg,CD8_Tcm_IFI44L,0.449337873219309,0.938267215376326,-0.48892934215701694,16
CD4_Tem_CCR7neg,gdT2_GZMK,0.4273367624115941,0.918331745532177,-0.49099498312058293,11
CD4_Tcm_IFI44L,gdT2_GZMH,0.4177784980101981,0.909763788816185,-0.4919852908059869,7
CD4_Th_TNFRSF11A,Transitional_B_MME,0.391043529410452,0.883223655429476,-0.492180126019024,11
CD4_CTL_GZMH,CD4_Th_TNFRSF11A,0.4313878027348877,0.92394477546609,-0.4925569727312023,11
CD4_Th_LMNA,ncMono_C1QA,0.3348242356990362,0.828331408736616,-0.49350717303757985,8
CD4_Tn_LIMS1,Transitional_NK_GZMK,0.3872226661880063,0.882287337008107,-0.4950646708201007,7
CD4_Th_LMNA,Proliferative_T_MKI67,0.3958728103958563,0.891925841348947,-0.4960530309530907,7
CD4_Tem_CCR7neg,Switched_Bm_IGHE,0.3689538212108929,0.865044488669635,-0.49609066745874214,11
DC2_CD1C,Proliferative_T_MKI67,0.3336508506954899,0.832297113163955,-0.49864626246846516,8
CD4_Th22-like_CCR10,Terminal_NK_dim_CD160neg,0.37524145589736274,0.876163122410595,-0.5009216665132323,5
CD4_CTL_GZMH,gdT2_GZMH,0.46166786592124576,0.962896403974396,-0.5012285380531503,15
Transitional_NK_GZMK,cMono_IFI44L,0.2363524099350759,0.739624697452462,-0.5032722875173861,6
CD4_Tem_CCR7neg,cMono_CD14,0.3418252492998533,0.847854046332149,-0.5060287970322956,22
CD4_Th1-like_GZMK,Proliferative_T_MKI67,0.369595787718263,0.880646086198925,-0.511050298480662,9
CD8_Tcm_IFI44L,ncMono_C1QA,0.31804384812354536,0.829820719308271,-0.5117768711847256,9
CD4_Th_LMNA,CD4_Th_TNFRSF11A,0.4556377490411937,0.970989694836395,-0.5153519457952013,17
CD4_Th_CCR4,Proliferative_T_MKI67,0.35178574500144694,0.874979295434857,-0.52319355043341,5
NKT_NCR1,Proliferative_T_MKI67,0.37574872772099105,0.901166931493993,-0.525418203773002,10
CD4_Tcm_IFI44L,CD4_Tem_CCR7neg,0.410828512493266,0.939247687014977,-0.5284191745217109,8
DC2_CD1C,ncMono_IFIT1,0.3526433750450795,0.881595954120451,-0.5289525790753715,5
CD4_Th_CCR4,Terminal_NK_dim_CD160neg,0.3273365449964082,0.860003110711869,-0.5326665657154608,6
Terminal_NK_dim_CD160neg,Transitional_B_MME,0.27776149343627843,0.812199668613846,-0.5344381751775675,5
CD4_Th_CCR4,gdT2_GZMH,0.3629545190283784,0.899408851437934,-0.5364543324095556,11
CD8_CTL_GZMB,Proliferative_T_MKI67,0.35394976245162146,0.893797679629991,-0.5398479171783696,9
CD4_Tcm_CXCR5,CD8_Tcm_IFI44L,0.4081867532908049,0.948106621823,-0.5399198685321951,16
CD4_Tcm_CXCR5,Proliferative_NK_MKI67,0.28572013714312067,0.827522309530068,-0.5418021723869473,6
NK_bright_XCL1,gdT1_TRDV1,0.32600160974004655,0.867864598116397,-0.5418629883763505,5
CD4_Tcm_CXCR5,DC2_CD1C,0.28463422542193056,0.827015968650141,-0.5423817432282105,10
Proliferative_NK_MKI67,gdT2_GZMH,0.26422716745440056,0.808402109280345,-0.5441749418259444,6
CD4_Th17-like_RORC,Proliferative_T_MKI67,0.32995350551424496,0.880966777795747,-0.551013272281502,8
CD8_CTL_GZMK,Terminal_NK_dim_CD160neg,0.35636774513837216,0.908250193922112,-0.5518824487837399,10
CD4_Tem_CCR7neg,pDC_IRF4,0.25880752464771595,0.823476731909764,-0.5646692072620481,13
CD8_Tcm_IFI44L,Proliferative_T_MKI67,0.3069275814350559,0.878500388441299,-0.5715728070062431,7
CD4_Th_TNFRSF11A,CD8_Tcm_IFI44L,0.3685748736042746,0.941638283237504,-0.5730634096332294,14
Terminal_NK_dim_CD160neg,gdT2_GZMK,0.321168787794063,0.898002958524087,-0.576834170730024,7
CD4_Th22-like_CCR10,gdT2_GZMH,0.34610050952610594,0.926491975803675,-0.5803914662775691,10
CD8_Tem_CCR7neg,Proliferative_T_MKI67,0.30906680932644287,0.90003194159611,-0.5909651322696672,9
Bn_TCL1A,gdT1_TRDV1,0.22157701895689288,0.814831237639457,-0.5932542186825641,7
Atypical_Bm_ITGAX,CD4_Tem_CCR7neg,0.2504728632378917,0.843871196720404,-0.5933983334825124,10
Switched_activated_Bm_CD86,cMono_IL1B,0.20463607983517415,0.79933281290915,-0.5946967330739759,9
CD4_Tcm_IFI44L,CD4_Th_TNFRSF11A,0.34568108098399924,0.946774527424302,-0.6010934464403028,8
intMono_GFRA2,ncMono_C1QA,0.3286876647946992,0.933547980906244,-0.6048603161115449,5
CD4_Th_LMNA,cMono_IL1B,0.20120248589257492,0.80881878636684,-0.6076163004742651,6
CD8_Tcm_IFI44L,cMono_IL1B,0.2135731587260939,0.822483978837416,-0.608910820111322,7
Switched_activated_Bm_CD86,gdT1_TRDV1,0.23196243988657675,0.848319169000501,-0.6163567291139243,6
Proliferative_T_MKI67,cMono_CD14,0.21876873343262845,0.838536644115065,-0.6197679106824365,10
CD4_Th_TNFRSF11A,Proliferative_NK_MKI67,0.231372629344054,0.857318881515656,-0.625946252171602,6
CD4_CTL_GZMH,cMono_IL1B,0.16280223489311016,0.791770412800945,-0.6289681779078348,7
CD4_Tem_CCR7neg,Unswitched_Bm_CD1C,0.2332359370834869,0.87092047288265,-0.6376845357991631,11
gdT2_GZMH,gdT2_GZMK,0.31160079072137103,0.950007523968016,-0.638406733246645,9
CD4_Tem_CCR7neg,Proliferative_NK_MKI67,0.19511952491234502,0.833953398260775,-0.63883387334843,6
CD4_Th_LMNA,gdT2_GZMH,0.28803121589585895,0.926931331332261,-0.638900115436402,13
CD4_CTL_GZMH,cMono_IFI44L,0.14871269790594951,0.799669189193105,-0.6509564912871555,6
CD8_Tcm_IFI44L,gdT2_GZMH,0.26181325793667676,0.914375344952748,-0.6525620870160712,13
CD4_Tn_SOX4,gdT1_TRDV1,0.26819368115681586,0.924428457602016,-0.6562347764452001,7
CD4_Tcm_CXCR5,CD4_Th_CCR4,0.28483794346934815,0.944108796200079,-0.6592708527307309,12
CD4_Th_CCR4,CD4_Th_TNFRSF11A,0.2635275990299677,0.937833750435277,-0.6743061514053093,11
Transitional_B_MME,cMono_IL1B,0.07690927290461394,0.756760170675954,-0.6798508977713401,5
CD4_Th_LMNA,Terminal_NK_dim_CD160neg,0.1961811597229675,0.883823518708955,-0.6876423589859875,7
CD4_Th22-like_CCR10,cMono_IFI44L,0.14316096972982958,0.838487856494576,-0.6953268867647464,5
NKT_NCR1,gdT1_TRDV1,0.1419976282649092,0.841241925573251,-0.6992442973083417,7
Proliferative_T_MKI67,gdT2_IL12RB2,0.19945276448682495,0.901901311425362,-0.7024485469385371,8
Proliferative_T_MKI67,cMono_IL1B,0.10833385620764083,0.810987059085213,-0.7026532028775722,7
DC2_CD1C,cMono_IL1B,0.20879361814089223,0.912043403756028,-0.7032497856151357,10
DC2_CD1C,Terminal_NK_dim_CD160neg,0.08560696809720429,0.789309853991089,-0.7037028858938847,5
Terminal_NK_dim_CD160neg,Unswitched_Bm_CD1C,0.10876200421494793,0.823613174408834,-0.714851170193886,5
CD4_Treg_FOXP3,gdT1_TRDV1,0.17138070769302893,0.89294570175195,-0.721564994058921,7
Mature_NK_dim_FCGR3A,gdT1_TRDV1,0.15805543813445558,0.883474519377711,-0.7254190812432555,8
DC2_CD1C,ncMono_C1QA,0.18427418663327255,0.913327413936056,-0.7290532273027834,11
CD8_CTL_GZMB,gdT1_TRDV1,0.11912530676121906,0.850656859647719,-0.7315315528865,8
CD4_Th_CCR4,pre-Switched_Bm_JAM3,0.11422747099638274,0.847287048136695,-0.7330595771403122,10
CD8_CTL_GZMK,Proliferative_T_MKI67,0.16102420922264352,0.897359177111734,-0.7363349678890905,9
CD4_Th_TNFRSF11A,DC2_CD1C,0.10270593090995536,0.839313805799308,-0.7366078748893526,7
cMono_CD14,gdT1_TRDV1,-0.01993076214034136,0.720709856216161,-0.7406406183565024,7
CD4_Tem_CCR7neg,ncMono_IFIT1,-0.0031820100472897076,0.73803378021382,-0.7412157902611097,5
Transitional_B_MME,ncMono_C1QA,0.050534866404076895,0.792489031073661,-0.7419541646695841,5
CD4_Th_CCR4,CD4_Tn_LIMS1,0.17847479411759687,0.922779975330091,-0.7443051812124941,7
Proliferative_NK_MKI67,Terminal_NK_dim_CD160neg,0.08382746520592918,0.835445759460565,-0.7516182942546358,6
Proliferative_T_MKI67,Switched_Bm_IGHDneg,0.09035860057321433,0.843236958751797,-0.7528783581785827,6
CD4_Th22-like_CCR10,cMono_IL1B,0.06371104384691248,0.818088527225995,-0.7543774833790825,6
CD4_Tfh-like_CXCR5,gdT1_TRDV1,0.14746559582843424,0.902953515947861,-0.7554879201194268,7
Proliferative_T_MKI67,Transitional_B_MME,0.07150256418077885,0.828870895323799,-0.7573683311430202,6
Proliferative_T_MKI67,Switched_activated_Bm_CD86,0.08578112037194427,0.851334017964276,-0.7655528975923317,8
CD4_Tn_LIMS1,NK_bright_XCL1,0.1261449209370317,0.892534045618413,-0.7663891246813813,5
CD4_Th_CCR4,gdT1_TRDV1,0.13915172921703023,0.905863086663716,-0.7667113574466857,6
CD4_Tn_CXCR5,gdT1_TRDV1,0.1491638960635348,0.921426010369352,-0.7722621143058173,6
Transitional_NK_GZMK,gdT1_TRDV1,0.11555363060197169,0.895615616314373,-0.7800619857124014,5
MAIT_SLC4A10,gdT1_TRDV1,0.09090998014901211,0.87485365894892,-0.7839436787999079,7
CD4_Tr1_IL10,CD8_CTL_GZMB,0.09409188214049781,0.878451632784623,-0.7843597506441252,5
CD4_Tr1_IL10,gdT2_IL12RB2,0.09011711772801895,0.889977888577666,-0.799860770849647,5
CD4_Tn_CCR7,gdT1_TRDV1,0.09519120467224888,0.899734584210209,-0.8045433795379602,7
DC2_CD1C,gdT2_GZMH,0.017070478590547514,0.830113619697815,-0.8130431411072675,8
CD8_Tem_CCR7neg,gdT1_TRDV1,0.08201448519864953,0.898744991599527,-0.8167305064008775,7
CD4_Th22-like_CCR10,gdT1_TRDV1,0.08898936605774913,0.910348944373065,-0.8213595783153159,6
Proliferative_T_MKI67,ncMono_FCGR3A,0.008147973283885508,0.830289075666241,-0.8221411023823555,11
CD4_Th17-like_RORC,gdT1_TRDV1,0.07384367110328252,0.896934231316526,-0.8230905602132436,7
CD4_Treg_FCRL3,gdT1_TRDV1,0.1003161593869796,0.925071624490207,-0.8247554651032274,7
CD4_Th_LMNA,gdT1_TRDV1,0.08594754203195226,0.91485610247625,-0.8289085604442978,7
gdT1_TRDV1,gdT2_IL12RB2,0.07694478785633185,0.908279903134624,-0.8313351152782922,7
CD4_Th1-like_GZMK,gdT1_TRDV1,0.05198095454072392,0.894394308585944,-0.8424133540452201,7
CD8_Tn_CCR7,gdT1_TRDV1,0.06993278568641316,0.915782743626676,-0.8458499579402629,7
Transitional_B_MME,gdT1_TRDV1,-0.0409442537339708,0.829825775650426,-0.8707700293843968,5
CD4_Tr1_IL10,CD4_Treg_FOXP3,0.012077327615363707,0.896255317348883,-0.8841779897335192,5
CD8_CTL_GZMK,gdT1_TRDV1,0.019050009844835195,0.906769146243345,-0.8877191363985099,7
CD4_Tem_CCR7neg,CD4_Th_CCR4,0.05720358317641555,0.94546954589769,-0.8882659627212743,12
Switched_Bm_IGHDneg,gdT1_TRDV1,-0.037479448910632734,0.861276661718077,-0.8987561106287097,7
CD4_Tr1_IL10,Transitional_NK_GZMK,-0.04135715329201266,0.871382924703617,-0.9127400779956296,5
Switched_activated_Bm_CD86,ncMono_IFIT1,-0.12639363802237022,0.786715407075675,-0.9131090450980452,5
Bn_TCL1A,Proliferative_T_MKI67,-0.1757169021435904,0.775306943374569,-0.9510238455181593,9
Atypical_Bm_ITGAX,gdT1_TRDV1,-0.11483393945907192,0.843010418408155,-0.957844357867227,6
CD4_Tr1_IL10,MAIT_SLC4A10,-0.07981511183962861,0.881046576317159,-0.9608616881567876,5
Proliferative_T_MKI67,cMono_IFI44L,-0.13926740183302833,0.823085051504697,-0.9623524533377253,6
CD4_Tn_CCR7,CD4_Tr1_IL10,-0.0825245945358972,0.895158106381952,-0.9776827009178493,5
gdT1_TRDV1,ncMono_FCGR3A,-0.17779882666182356,0.835718903025068,-1.0135177296868916,5
CD4_Tr1_IL10,CD8_Tem_CCR7neg,-0.1476274023046179,0.891394517618619,-1.039021919923237,5
Proliferative_T_MKI67,pDC_IRF4,-0.23228925370553793,0.815703544597027,-1.047992798302565,8
CD4_Tr1_IL10,Transitional_B_MME,-0.19597197395367466,0.854813562930738,-1.0507855368844126,5
CD4_Tr1_IL10,CD8_Tn_CCR7,-0.1613026645187978,0.894367035627987,-1.0556697001467847,5
Switched_Bm_IGHE,gdT1_TRDV1,-0.20367072004489034,0.857994171413541,-1.0616648914584312,6
CD4_Tr1_IL10,NKT_NCR1,-0.22442523795339775,0.869127615836196,-1.0935528537895938,5
CD4_Tr1_IL10,Mature_NK_dim_FCGR3A,-0.23972295267522412,0.863890605660228,-1.103613558335452,5
CD4_Tr1_IL10,Unswitched_Bm_CD1C,-0.24942507327186708,0.854317668613903,-1.1037427418857702,5
CD4_Tcm_IFI44L,gdT1_TRDV1,-0.16668375969804566,0.938670150406151,-1.1053539101041967,5
Unswitched_Bm_CD1C,gdT1_TRDV1,-0.25017456863422005,0.859740243044034,-1.109914811678254,6
Bn_TCL1A,CD4_Tr1_IL10,-0.2985948933301781,0.846670459706316,-1.145265353036494,5
CD4_CTL_GZMH,gdT1_TRDV1,-0.2949526125536439,0.872036874097075,-1.1669894866507189,5
gdT1_TRDV1,gdT2_GZMK,-0.3239444889073916,0.904561828705068,-1.2285063176124595,5
intMono_GFRA2,ncMono_FCGR3A,-0.31255862254101385,0.920589379689814,-1.2331480022308279,5
CD8_Tcm_IFI44L,gdT1_TRDV1,-0.3603439523575935,0.938551893770502,-1.2988958461280955,6
CD4_Tr1_IL10,CD4_Treg_FCRL3,-0.4364697840481605,0.895861168700707,-1.3323309527488676,5
gdT1_TRDV1,pDC_IRF4,-0.707621212640562,0.828886051368492,-1.536507264009054,5
